"g","tau_d","tau_r","tau_f","U"
5.662,2.818,0,0,0
3.29612,3.6,0,0,0
3.65636,2.377,0,0,0
6.38628,1.835,0,0,0
4.01432,3.41,0,0,0
7.94352,4.127,0,0,0
3.55148,2.407,0,0,0
1.89316,14.812,0,0,0
6.095661,1.31,50.035,1.801,0.429
8.304687,1.689,0,0,0
19.585536,1.498,0,0,0
2.88806,14.725,0,0,0
10.775985,8.575,2995.724,103.475,0.055
2.346651,5.502,0,0,0
4.145073,2.207,50.749,123.284,0.349
5.476632,1.13,50.222,7.412,0.028
6.73548,0.645,0,0,0
9.947043,0.915,0,0,0
0.979906,4.636,105.568,183.335,0.107
0.8,5.449,0,0,0
2.08421,2.844,0,0,0
0.458838,2.282,88.742,38.634,0.261
0.02037,12.738,59.757,224.138,0.21
0.41033,4.081,0,0,0
0.48507,3.02,0,0,0
0.33078,4.054,0,0,0
1.140768,1.997,63.962,80.992,0.072
0.677202,3.157,1965.065,5.964,0.059
0.153309,5.042,2098.692,124.45,0.039
0.27783,9.982,0,0,0
0.20223,9.789,0,0,0
0.4416,9.101,0,0,0
0.3792,16.139,0,0,0
1.377824,2.031,241.356,50.302,0.224
0.837706,2.868,99.783,29.772,0.046
0.0892,9.741,0,0,0
4.987008,1.306,0,0,0
7.880004,0.745,2477.269,295.652,0.081
3.98055,2.127,0,0,0
5.62445,2.2,0,0,0
4.88665,0.997,0,0,0
4.84925,1.118,0,0,0
3.8828,1.24,0,0,0
0.484515,16.22,0,0,0
0.74124,11.424,0,0,0
0.69174,19.998,1612.531,3.045,0.27
12.24508,0.429,1717.53,1.557,0.428
12.24508,0.429,1717.53,1.557,0.428
3.458133,1.791,122.872,274.981,0.399
10.6516,0.908,50.028,296.985,0.775
12.299294,1,671.035,146.653,0.686
7.759233,0.947,0,0,0
19.884051,1.402,50.147,91.885,0.627
19.443474,1.379,150.018,135.143,0.477
3.589788,1.376,100.669,11.17,0.012
3.589788,1.376,100.669,11.17,0.012
2.294325,1.009,2749.345,33.8,0.033
1.89636,2.769,2047.487,12.929,0.02
2.264892,2.676,1815.523,47.645,0.177
4.763232,2.231,0,0,0
2.17525,2.357,2699.799,25.44,0.07
1.691262,3.366,2066.012,53.989,0.034
2.443038,3.542,2789.224,26.497,0.026
7.537044,1.597,281.64,81.888,0.334
7.537044,1.597,281.64,81.888,0.334
0.912963,1.007,66.724,291.748,0.489
0.912963,1.007,66.724,291.748,0.489
5.868016,0.816,1603.541,1.565,0.433
5.868016,0.816,1603.541,1.565,0.433
2.41824,1.091,1737.082,1.847,0.264
2.636587,0.966,122.341,5.582,0.601
1.982791,4.619,2635.205,5.835,0.167
1.982791,4.619,2635.205,5.835,0.167
4.005,2.653,56.806,105.369,0.45
6.438932,0.672,150.597,285.059,0.347
6.438932,0.672,150.597,285.059,0.347
3.9546,0.587,149.743,86.419,0.36
3.9546,0.587,149.743,86.419,0.36
4.893283,1.398,182.872,6.783,0.197
3.299696,3.145,50.113,160.992,0.542
1.048606,1.287,52.286,13.945,0.013
10.291496,0.74,1845.695,1.546,0.404
10.291496,0.74,1845.695,1.546,0.404
2.334469,0.855,1737.556,31.157,0.199
2.334469,0.855,1737.556,31.157,0.199
0.95532,1.964,66.666,185.901,0.38
0.95532,1.964,66.666,185.901,0.38
1.920928,1.002,50.597,10.194,0.008
3.41952,0.71,0,0,0
0.2694,0.812,0,0,0
5.2768,2.429,0,0,0
0.594704,11.34,2375.968,64.045,0.248
1.432574,6.126,2473.302,57.321,0.286
9.301394,1.41,2826.772,295.528,0.094
37.000667,0.798,50,1.016,0.199
8.46054,1.117,0,0,0
9.253997,0.496,59.028,29.389,0.001
0.407208,3.158,2769.188,23.855,0.012
0.77792,1.368,0,0,0
0.89832,0.804,79.147,261.209,0.228
0.69004,1.628,0,0,0
0.24076,5.593,0,0,0
0.195846,5.434,86.037,56.901,0.021
0.02662,30.19,55.163,135.202,0.11
0.117718,2.977,294.168,5.113,0.142
1.177821,5.526,0,0,0
3.323673,3.304,0,0,0
1.164834,6.327,0,0,0
1.257741,0.964,0,0,0
0.489656,1.254,1914.475,14.201,0.631
17.955027,0.579,0,0,0
3.259737,1.425,0,0,0
4.694301,0.82,0,0,0
3.000398,0.919,63.167,68.332,0.289
9.899091,0.596,0,0,0
1.530468,1.322,0,0,0
0.514792,5.507,50.131,41.015,0.002
9.903712,1.272,2255.176,5.608,0.532
14.599008,1.399,301.595,1.381,0.732
7.889564,0.737,1693.318,5.984,0.739
6.37479,0.592,111.844,157.595,0.09
7.78603,0.869,81.941,98.092,0.07
9.79776,0.609,2957.57,297.432,0.064
4.204717,1.058,126.038,259.108,0.407
4.204717,1.058,126.038,259.108,0.407
3.53616,0.944,110.645,293.549,0.48
3.53616,0.944,110.645,293.549,0.48
2.940684,0.753,158.861,150.669,0.492
2.940684,0.753,158.861,150.669,0.492
3.848544,0.877,124.823,266.312,0.414
3.848544,0.877,124.823,266.312,0.414
15.221226,0.448,2121.165,5.79,0.258
1.245887,1.2,50.12,1.269,0.437
1.245887,1.2,50.12,1.269,0.437
7.84265,1.395,2121.892,10.035,0.05
49.49382,0.832,0,0,0
3.81184,0.58,0,0,0
35.869911,0.866,50.047,1.024,0.539
2.59718,2.278,960.335,4.642,0.284
1.135985,0.707,2230.859,3.019,0.335
0.2726,4.981,69.312,13.489,0.2
7.350189,1.203,2258.648,10.835,0.231
69.46622,1.555,2059.735,23.454,0.157
0.354468,0.979,482.691,61.064,0.218
0.366212,2.468,1795.661,16.176,0.308
0.366212,2.468,1795.661,16.176,0.308
0.596336,2.778,215.645,93.901,0.752
4.936022,5.216,2043.806,2.831,0.091
4.936022,5.216,2043.806,2.831,0.091
4.936022,5.216,2043.806,2.831,0.091
4.936022,5.216,2043.806,2.831,0.091
1.138844,3.072,132.051,27.677,0.623
1.138844,3.072,132.051,27.677,0.623
1.138844,3.072,132.051,27.677,0.623
6.163872,1.539,58.073,9.705,0.052
3.88047,1.831,51.959,162.103,0.165
0.554961,0.816,0,0,0
0.39771,0.911,0,0,0
0.40182,0.939,0,0,0
0.44304,0.854,0,0,0
0.28188,2.739,0,0,0
1.04616,2.788,0,0,0
0.94536,3.258,0,0,0
0.90048,2.762,0,0,0
0.94484,3.639,0,0,0
0.97272,3.075,0,0,0
0.79992,3.484,0,0,0
1.04256,3.394,0,0,0
1.21104,2.966,0,0,0
1.96848,1.976,0,0,0
0.85032,2.748,0,0,0
0.31968,6.904,0,0,0
0.3384,35.029,0,0,0
0.36936,8.387,0,0,0
1.67472,1.505,0,0,0
0.6048,6.719,0,0,0
0.610389,3.406,0,0,0
2.138859,2.503,0,0,0
6.716277,0.813,0,0,0
4.0528,0.53,0,0,0
4.0528,0.53,0,0,0
3.5888,1.01,0,0,0
3.5888,1.01,0,0,0
3.258,0.772,0,0,0
3.372,0.772,0,0,0
1.58,0.554,0,0,0
4.032,0.43,0,0,0
0.43976,0.367,0,0,0
0.39054,0.367,0,0,0
0.89056,0.317,0,0,0
0.383425,1.695,0,0,0
0.537395,9.999,56.812,300,0.001
1.795152,10.839,50.327,299.982,0.001
2.015328,8.134,50.021,299.987,0.007
2.430272,16.682,2976.233,299.787,0.046
0.095,2.12,0,0,0
0.18816,2.259,2830.124,47.418,0.048
0.200052,2.063,2964.762,22.331,0.012
0.77,2.32,0,0,0
0.9036,1.6,1870.555,9.258,0.225
0.949865,1.74,1913.361,7.789,0.245
0.835,1.74,0,0,0
0.725685,2.362,1783.004,7.959,0.101
0.76659,3.028,1795.19,7.578,0.101
0.010051,3.54,50.594,253.193,0.001
0.01206,2.777,0,0,0
0.03584,2.858,0,0,0
0.065143,10.469,50.944,146.688,0.001
0.62436,8.288,0,0,0
0.42849,1.455,52.694,299.962,0.23
0.059143,1.363,50.036,28.154,0.007
3.291921,1.43,2108.044,27.801,0.437
3.274934,2.005,50.003,25.902,0.026
0.208737,8.7,50.238,27.1,0.009
0.079998,5.935,90.26,295.459,0.398
0.226884,9.5,210.318,15.992,0.222
0.133588,15.767,51.074,13.09,0.364
0.256056,6.218,0,0,0
0.1122,13.904,0,0,0
0.198803,20.908,0,0,0
0.460539,11.142,0,0,0
0.064428,17.678,2994.254,299.934,0.273
0.057166,15.459,2994.324,299.932,0.283
0.05575,15.87,107.163,297.562,0.25
0.7302,15.173,244.924,3.647,0.6
0.14118,18.789,112.106,1.652,0.543
0.133343,17.186,99.825,1.434,0.301
0.175392,24.81,47.943,23.138,0.783
0.085358,12.777,1851.71,1.794,0.134
0.142688,18.122,69.448,1.671,0.637
0.635232,1.318,50.018,295.234,0.004
0.381884,1.368,50.017,155.213,0.002
1.764234,6.067,0,0,0
0.13,5,0,0,0
1.44624,3.526,2021.755,6.092,0.552
1.279367,1.769,1962.872,7.311,0.239
0.42406,2.624,1984.42,34.918,0.14
0.39072,2.363,0,0,0
0.59349,2.122,2094.947,41.724,0.219
0.5747,2.149,0,0,0
0.164472,15.302,225.247,299.763,0.178
0.21204,18.651,506.801,5.086,0.36
0.03204,10.512,1212.744,3.644,0.04
0.075012,12.496,434.508,30.851,0.188
0.18984,17.991,2045.07,22.401,0.42
0.12441,17.571,294.336,44.55,0.435
0.041715,12.592,2326.717,119.013,0.103
0.081426,16.5,2143.218,3.47,0.082
0.062696,9.31,143.004,157.488,0.922
0.115884,10.501,106.094,46.393,0.999
0.152106,6.116,50.027,3.591,0.251
0.1218,7.418,179.353,299.922,0.29
0.20461,19.664,131.893,24.923,0.37
0.33924,16.681,789.84,7.859,0.264
1.04304,6.99,153.172,249.923,0.615
0.148925,3.885,1685.646,3.013,0.259
0.55692,7.054,252.895,100.178,0.52
4.001994,4.545,0,0,0
4.858137,6.416,0,0,0
3.337659,7.919,0,0,0
4.127868,7.352,0,0,0
12.814173,5.197,0,0,0
7.359633,8.662,0,0,0
44.211744,22.987,0,0,0
1.170828,6.751,0,0,0
3.427569,9.677,0,0,0
7.343649,3.969,0,0,0
21.345633,0.548,0,0,0
2.01798,4.439,0,0,0
29.00001,3.517,51.057,208.449,0.61
10.283707,1.565,50.298,299.913,0.001
23.27052,1.48,50.669,192.87,0.84
18.189792,2.727,0,0,0
49.603347,2.922,0,0,0
31.336632,5.802,0,0,0
1.834164,79.972,0,0,0
3.378618,69.601,0,0,0
4.551424,12.797,279.83,1.049,0.773
1.695005,20.152,388.402,29.615,0.293
14.20089,7.096,2488.22,32.006,0.33
6.32367,4.236,0,0,0
5.027355,8.048,2331.301,64.041,0.705
5.558022,9,2657,89.023,0.426
7.851807,11.429,2645.696,111.199,0.703
14.719266,1.986,0,0,0
11.585403,7.441,0,0,0
0.506493,3.356,0,0,0
1.283636,9.149,1602.675,164.51,0.172
1.0108,4.729,2883.401,15.551,0.152
1.09252,6.461,2347.312,3.345,0.382
1.24845,12.074,1614.681,162.283,0.525
1.10526,11.071,1721.323,195.651,0.327
1.16127,12.003,1049.855,145.268,0.459
4.226769,0.686,0,0,0
1.714448,8.672,1522.043,186.518,0.166
9.987003,1.283,0,0,0
6.372621,4.389,0,0,0
28.763208,1.216,0,0,0
21.039939,4.193,0,0,0
34.29049,1.33,68.374,201.959,0.37
15.373611,3.247,0,0,0
6.234759,1.505,0,0,0
21.209769,1.246,0,0,0
21.209769,1.246,0,0,0
1.086912,14.41,0,0,0
0.34965,19.202,0,0,0
3.855141,1.366,0,0,0
6.935058,5.697,0,0,0
0.776223,2.229,0,0,0
1.367631,5.138,0,0,0
8.408606,21.833,187.228,299.837,0.061
6.3818,14.168,573.904,299.808,0.05
2.240757,30.513,0,0,0
2.334663,13.349,0,0,0
7.521471,8.356,0,0,0
5.674064,1.716,126.081,293.997,0.206
7.726285,1.186,149.541,298.778,0.155
7.45807,1.857,133.725,297.917,0.19
4.471476,1.904,129.804,294.713,0.204
4.41558,7.013,0,0,0
2.014983,2.876,0,0,0
3.632364,4.492,0,0,0
3.950046,2.152,0,0,0
2.968029,5.321,0,0,0
41.102073,10.094,2891.731,299.799,0.019
28.02365,8.401,176.345,299.776,0.085
3.762234,11.744,0,0,0
2.392605,12.557,0,0,0
5.851143,10.93,0,0,0
7.055937,13.809,0,0,0
13.921065,18.514,0,0,0
12.606381,10.797,0,0,0
13.750236,12.811,0,0,0
20.147832,15.388,0,0,0
116.061822,20.751,0,0,0
23.160816,18.654,0,0,0
23.005971,5.908,0,0,0
22.36761,6.437,0,0,0
32.424543,8.311,0,0,0
153.615231,11.572,0,0,0
25.711263,5.793,0,0,0
4.387746,2.517,160.993,299.399,0.114
4.690402,2.548,144.164,299.43,0.134
6.17501,4.985,191.439,299.712,0.082
5.6342,2.538,147.454,299.495,0.13
9.63959,4.215,169.811,299.864,0.089
5.5416,4.15,169.696,298.782,0.08
26.91365,3.509,50.033,299.697,0.137
15.598453,8.425,50.011,299.989,0.013
8.534096,1.816,166.3,299.193,0.101
8.972292,5.379,273.581,299.734,0.049
0.820179,11.51,0,0,0
14.44388,1.998,161.394,130.233,0.11
5.841867,1.239,97.718,265.611,0.257
0.330669,9.991,0,0,0
6.260025,4.158,185.716,299.218,0.095
3.326927,14.746,49.566,14.017,0.079
3.399597,8.465,0,0,0
3.490506,8.842,0,0,0
7.910082,8.491,0,0,0
11.503485,12.681,0,0,0
9.278712,6.321,0,0,0
6,9.931,0,0,0
9.457899,3.544,387.556,108.071,0.033
4.41031,3.643,246.672,77.947,0.017
3.635568,3.214,123.982,240.068,0.144
7.394062,3.282,258.382,81.8,0.026
3.868128,3.908,0,0,0
10.525464,1.085,0,0,0
18.793188,0.483,0,0,0
18.940041,0.705,0,0,0
43.91604,2.119,0,0,0
36.412551,1.329,0,0,0
18.344637,1.334,0,0,0
57.910104,3.841,53.822,33.186,0.126
60.305634,3.38,0,0,0
25.802172,12.595,0,0,0
10.795194,14.05,0,0,0
18.372609,2.767,0,0,0
54.709236,2.952,0,0,0
25.59438,0.324,0,0,0
20.827152,1.386,0,0,0
21.725253,0.465,0,0,0
22.739238,0.441,0,0,0
23.792184,0.478,0,0,0
22.945032,0.419,0,0,0
24.488487,0.405,0,0,0
1.851147,52.838,0,0,0
2.014983,45.383,0,0,0
12.866121,1.298,0,0,0
14.796189,1.425,0,0,0
8.724267,2.17,0,0,0
10.547442,2.239,0,0,0
9.878112,2.115,0,0,0
11.354634,1.794,0,0,0
6.110883,9.364,0,0,0
3.3966,14.86,0,0,0
9.55044,8.081,0,0,0
11.29232,3.442,108.779,1.002,0.305
1.885113,26.915,0,0,0
2.828169,32.299,0,0,0
20.787192,0.645,0,0,0
9.443547,5.797,0,0,0
15.883101,0.714,0,0,0
15.818166,0.895,0,0,0
22.412565,0.579,0,0,0
19.241739,0.75,0,0,0
4.579416,8.434,0,0,0
10.751238,2.806,0,0,0
5.869125,3.218,0,0,0
3.772224,3.141,0,0,0
9.982008,1.336,0,0,0
7.065927,1.853,0,0,0
6.426567,1.878,0,0,0
5.891103,1.56,0,0,0
6.866127,1.096,0,0,0
6.242751,0.931,0,0,0
3.263733,14.153,0,0,0
6.668325,10.798,0,0,0
5.270724,3.398,0,0,0
5.091903,3.179,0,0,0
25.981992,2.621,0,0,0
3.198798,6.575,0,0,0
1.130868,1.777,0,0,0
2.851146,5.546,0,0,0
1.023975,3.047,0,0,0
8.63136,8.098,0,0,0
1.277721,0.641,0,0,0
6.152841,0.757,0,0,0
6.534459,4.646,0,0,0
2.589408,24.027,0,0,0
1.200798,14.016,0,0,0
6.154839,0.242,0,0,0
5.103891,4.398,0,0,0
4.142853,9.312,0,0,0
8.679312,6.121,0,0,0
6.282711,2.663,0,0,0
4.439556,4.004,0,0,0
4.19031,9.035,997.108,299.886,0.018
4.227822,7.613,491.804,298.964,0.018
0.612387,42.739,0,0,0
1.159839,23.614,0,0,0
5.978634,1.601,50.716,299.84,0.002
13.674144,9.525,50.039,2.207,0.253
0.071625,25.939,696.45,63.386,0.015
0.63276,8.033,503.37,83.418,0.03
0.201798,154.452,0,0,0
17.273709,2.259,0,0,0
6.63114,1.336,742.092,24.949,0.222
3.380616,1.973,0,0,0
4.56435,2.675,375.114,77.926,0.245
2.575422,13.04,0,0,0
7.211781,12.977,0,0,0
10.63935,12.912,0,0,0
14.260725,12.841,0,0,0
15.887097,12.798,0,0,0
17.338644,12.747,0,0,0
17.949033,13.091,0,0,0
20.333646,12.615,0,0,0
41.82717,5.822,50.001,1.395,0.11
24.481494,13.747,0,0,0
0.281718,12.595,0,0,0
0.601398,13.96,0,0,0
0.998001,12.509,0,0,0
0.892107,16.549,0,0,0
1.066932,17.881,0,0,0
1.185813,19.283,0,0,0
1.252746,14.343,0,0,0
1.202796,22.156,0,0,0
1.354644,23.709,0,0,0
1.343655,25.237,0,0,0
1.282716,18.224,0,0,0
22.636341,0.535,0,0,0
51.671277,0.761,0,0,0
179.399421,0.914,0,0,0
6.846282,10.834,153.124,299.686,0.002
0.164835,12.706,0,0,0
0.873126,9.826,0,0,0
1.500498,17.041,0,0,0
4.11604,7.478,1979.83,3.227,0.136
3.338658,8.418,0,0,0
2.851146,22.352,0,0,0
3.427569,25.646,0,0,0
1.776546,10.346,96.083,299.218,0.002
0.88861,8.218,110.305,298.789,0.001
1.347562,4.174,997.785,298.362,0.002
1.755108,1.934,135.894,297.712,0.002
0.148851,4.632,0,0,0
1.04442,5.07,0,0,0
0.632128,7.629,2878.233,296.49,0.064
0.801692,2.26,2963.715,299.419,0.236
1.212674,12.502,2990.914,299.121,0.223
0.817076,13.074,2984.709,299.101,0.247
1.212674,12.502,2990.914,299.121,0.223
14.01332,1.967,2926.338,298.425,0.223
0.088496,2.615,1010.215,55.832,0.002
0.297702,1.061,0,0,0
0.561438,5.631,50.009,179.095,0.999
0.018972,376.099,484.959,1.469,0.527
0.988011,37.686,0,0,0
6.589824,1.534,2903.789,18.779,0.032
7.06316,1.509,195.87,48.408,0.013
12.670317,3.016,0,0,0
15.708276,2.819,0,0,0
14.563422,3.865,0,0,0
13.094892,3.156,0,0,0
13.743243,13.683,0,0,0
0.450549,195.611,0,0,0
1.347651,191.918,0,0,0
1.713285,155.476,0,0,0
1.600398,277.383,0,0,0
1.865133,70.555,0,0,0
0.88911,312.819,0,0,0
3.183813,51.542,0,0,0
2.676321,114.199,0,0,0
1.581417,7.495,0,0,0
4.433562,7.699,0,0,0
4.770225,2.654,0,0,0
1.512486,6.363,0,0,0
3.748248,2.657,0,0,0
6.542451,4.365,0,0,0
32.016951,6.094,0,0,0
2.933064,13.247,0,0,0
8.236755,13.026,0,0,0
10.584405,14.731,0,0,0
32.963004,3.963,0,0,0
7.386606,4,0,0,0
25.193781,2.833,0,0,0
17.307675,3.202,0,0,0
84.006909,2.833,0,0,0
0.722277,6.067,0,0,0
0.786213,5.092,0,0,0
8.976813,11.199,2929.394,59.622,0.003
5.179437,9.316,2925.901,144.845,0.027
17.968434,9.292,146.166,125.079,0.006
2.271557,13.511,2961.739,54.591,0.047
5.268726,10.451,0,0,0
2.653344,9.669,0,0,0
0.941058,6.589,0,0,0
0.905094,12.526,0,0,0
1.801197,3.013,0,0,0
2.859138,4.81,0,0,0
1.588529,3.709,98.228,38.843,0.521
1.549449,2.925,0,0,0
2.142855,3.98,0,0,0
2.112885,5.038,0,0,0
3.490695,3.248,1517.776,142.937,0.765
3.400596,3.489,0,0,0
3.289707,4.212,0,0,0
5.130864,2.928,0,0,0
4.949046,3.083,0,0,0
0.876123,3.224,0,0,0
0.981018,11.104,0,0,0
0.802197,1.642,0,0,0
11.587401,3.053,0,0,0
2.032226,1.57,2859.788,5.424,0.233
15.031953,2.516,0,0,0
25.045929,5.466,0,0,0
9.666958,0.562,215.464,5.718,0.839
0.626373,1.068,0,0,0
35.028936,3.275,0,0,0
0.452547,1.682,0,0,0
0.448239,2.09,1640.373,5.323,0.289
0.311798,3.358,207.838,299.659,0.214
0.731268,6.652,0,0,0
0.26,0,0,0,0
0.279,0,0,0,0
7.650342,23.704,0,0,0
4.172823,120.117,0,0,0
1.594404,172.904,0,0,0
2.209788,93.248,0,0,0
2.880117,1.581,0,0,0
1.971027,2.22,0,0,0
0.383972,9.164,1000.649,299.989,0.059
0.333783,9.005,1195.117,158.294,0.009
0.5063,8.575,811.951,216.958,0.083
2.950047,154.406,0,0,0
0.234025,8.897,50.007,299.979,0.115
0.299245,8.952,50.571,299.998,0.001
0.733408,7.525,2999.681,299.995,0.052
8.951712,4.6,822.336,6.763,0.352
3.10791,1.062,221.828,254.875,0.39
2.903094,10.52,0,0,0
3.287709,5.573,0,0,0
3.375567,5.7,387.467,15.444,0.351
2.573424,7.9,0,0,0
4.322673,7.276,0,0,0
6.532461,6.73,0,0,0
7.589403,7.515,0,0,0
8.069922,6.115,0,0,0
7.414,5.9,0,0,0
6.088905,6.379,0,0,0
11.149839,8.764,0,0,0
8.185585,7.577,140.499,185.537,0.901
3.467035,1.7,223.448,10.285,0.845
2.363526,6.159,520.775,5.03,0.621
0.60939,11.571,0,0,0
1.742256,11.571,0,0,0
2.359638,11.976,0,0,0
3.424572,9.747,0,0,0
3.057939,11.234,0,0,0
8.425436,2.6,2999.754,299.995,0.076
10.107792,2.6,731.698,39.921,0.136
19.112724,5.5,109.352,169.286,0.943
19.614672,5.5,107.504,200.305,0.957
0.759584,6.7,664.903,111.709,0.112
0.65268,9.853,1724.373,3.843,0.196
2.483256,11.6,50.006,247.185,0.967
2.470752,15.631,1797.222,5.773,0.092
0.768056,7.5,728.95,138.82,0.062
0.77814,15.721,2998.86,80.631,0.022
3.7658,8.9,125.679,14.604,0.95
3.758922,10.958,1759.727,4.185,0.174
8.519432,7.013,336.157,43.069,0.284
8.455686,9.2,399.405,6.763,0.474
4.751215,6.6,180.368,6.135,0.755
4.739618,7.242,382.2,6.802,0.866
4.788554,9.606,320.91,25.4,0.943
0.652347,6.075,131.854,25.583,0.999
4.88835,4.967,2984.355,47.15,0.03
2.656561,8.577,2989.439,65.517,0.019
2.953683,11.799,50.353,61.445,0.019
3.337026,10.081,66.964,299.991,0.154
3.337026,10.081,66.964,299.991,0.154
3.254867,9.973,50,299.991,0.287
3.254867,9.973,50,299.991,0.287
0.43956,79.881,0,0,0
1.451547,7.639,0,0,0
1.667331,5.273,0,0,0
3.734262,5.9,0,0,0
1.525473,7.312,0,0,0
1.517481,10.79,0,0,0
4.208787,129.295,0,0,0
0.588411,3.085,0,0,0
1.735263,2.3,0,0,0
